grid_id,object_id,object_type,size,min_velocity,avg_velocity,max_velocity,x,y,color,cluster_id
402,563,100,152,0.12087202557957202,1.1990039922385418,2.8667538173074227,774,160,green,0
402,565,3,60,0.13539858511352118,1.1267059252159173,5.890150893739516,807,155,blue,0
402,567,100,52,0.02316316414250016,1.5022177238128245,9.848484848484848,774,139,green,0
402,568,3,589,0.0683357679225575,1.2933434156853896,2.521364528296496,920,142,blue,0
402,571,100,168,0.035815431630252886,1.2814524106156433,2.7210884353741496,738,174,green,0
402,572,20,114,0.02383999984893374,3.311889679371008,12.33243984553008,810,220,red,0
402,573,3,288,0.09481483481137304,2.5263438209479343,28.697657666707844,942,167,blue,0
402,574,100,48,0.6451612903225806,1.3380997033497202,2.8368794326241136,811,170,green,0
402,575,3,1860,0.11435927711132962,1.512580665995917,18.046836224564952,786,187,blue,0
402,576,3,902,0.04630370119913131,3.2183187252729994,9.334569440924259,929,222,blue,0
402,577,20,80,0.1458340115465179,2.2381083594931748,7.246376811594202,817,219,red,0
402,580,3,544,0.6134969325153374,3.304052525251416,30.0074064931384,961,164,blue,0
402,585,100,168,0.0353694209556941,1.6180836404484007,3.314563036811941,741,161,green,0
402,587,3,528,0.6493506493506493,2.513295298786385,11.823532398033464,935,233,blue,0
402,589,100,2272,0.11309716214016442,1.3836581067514138,11.475409836065571,854,185,green,0
402,596,100,91,0.6493506493506493,1.6955697856884369,4.648958140420628,750,155,green,0
402,597,3,48,0.04940729372521662,1.5072603272614902,7.7592305202442695,810,138,blue,0
402,601,20,504,3.2467532467532463,3.2467532467532463,3.2467532467532463,848,223,red,0
402,602,3,76,0.017905391886564433,1.6197437429230692,4.314015978934908,743,163,blue,0
402,603,100,68,0.6896551724137931,1.8952151831061212,3.1007751937984502,783,211,green,0
402,606,100,144,0.6493506493506493,1.7767439327522123,7.667698516680878,733,202,green,0
402,607,100,44,0.6369426751592357,1.5478105854042117,13.86051523537538,768,137,green,0
402,608,100,65,0.6944444444444444,0.7158050931517559,0.7299270072992701,775,146,green,0
402,611,20,1156,0.6097560975609756,1.441138565620167,16.365153864103764,805,196,red,0
